index,text,score,fold,entropy
457,[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death . ,1,0,0.6777776168921816
458,the result is mesmerizing -- filled with menace and squalor . ,1,0,0.6456214176881822
460,"it's fun , but the code-talk will fly right over everyone's head",1,0,0.6691785895887868
462,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,1,0,0.6910686900182259
466,"the film is exhilarating to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor . ",1,0,0.6129887348621454
467,"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan's heroes star bob crane . ",1,0,0.6191144402606606
469,what might have been a predictably heartwarming tale is suffused with complexity . ,1,0,0.6815169158164555
473,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing . ",1,0,0.6873646421401023
474,maguire is a surprisingly effective peter/spider-man . ,1,0,0.47319988365678345
476,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up . ,1,0,0.45281986480771874
477,like old myths and wonder tales spun afresh . ,1,0,0.6886271263173108
478,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding . ",1,0,0.5205401564867584
480,quite funny for the type of movie it is . . . ,1,0,0.6902187533679929
482,one of [herzog's] least inspired works . ,1,0,0.6781775013134452
484,"elling really is about a couple of crazy guys , and it's therapeutic to laugh along with them . ",1,0,0.6565252142134039
487,there's no denying the physically spectacular qualities of the film . . . or the emotional integrity of the performances . ,1,0,0.6805815289994044
489,exquisitely acted and masterfully if preciously interwoven,1,0,0.4642412220781627
490," [the film] addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce . ",1,0,0.6346087220398259
494,"despite its flaws , secretary stays in your head and makes you question your own firmly held positions . ",1,0,0.6615171702045186
496,"not everything works , but the average is higher than in mary and most other recent comedies . ",1,0,0.6886851154639448
498,a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears . ,1,0,0.691187687644421
500,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively . ",1,0,0.6575442912489355
502,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino . ,1,0,0.5752285989577448
508,too sincere to exploit its subjects and too honest to manipulate its audience . ,1,0,0.6406336828399162
509,the saturation bombing of reggio's images and glass' evocative music . . . ultimately leaves viewers with the task of divining meaning . ,1,0,0.6067501080299806
510,for all its serious sense of purpose . . . [it] finds a way to lay bare the tragedies of its setting with a good deal of warmth and humor . ,1,0,0.692619493737225
511,"a depressing confirmation of everything those of us who don't object to the description "" unelected "" have suspected all along : george w . bush is an incurious , uncharismatic , overgrown frat boy with a mean streak a mile wide . ",1,0,0.5843745901733564
513,"sure , it's more of the same , but as the film proves , that's not always a bad thing . ",1,0,0.5094449599093049
514,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",1,0,0.6810713370530874
515,"a bowel-curdling , heart-stopping recipe for terror . ",1,0,0.6555590903060438
516,"daughter from danang is a film that should be seen by all , especially those who aren't aware of , or have forgotten about the unmentioned victims of war . ",1,0,0.6002809595246416
517,"zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it's the only way to bring happiness to their loved ones . ",1,0,0.6506665990115778
518, . . . breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters . ,1,0,0.6904560705391741
520,a pleasant romantic comedy . ,1,0,0.5303178121940118
521,it's a count for our times . ,1,0,0.49194415963764576
522,"greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",1,0,0.6859010267181032
524,"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . ",1,0,0.5684544280599597
525,vividly conveys both the pitfalls and the pleasures of over-the-top love . ,1,0,0.6752631606347634
526," . . . a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway . ",1,0,0.6008060702448472
528,"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride . ",1,0,0.6500368758480405
531,effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience . ,1,0,0.606428282119173
533,"in his debut as a film director , denzel washington delivers a lean and engaging work . ",1,0,0.6913490671655489
536,"a teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross-shaped creation . ",1,0,0.6888881225057011
539,"hilarious , acidic brit comedy . ",1,0,0.667746032035029
541,an ironic speculation on democracy in a culture unaccustomed to it . ,1,0,0.6695079990098818
543,several degrees shy of the gross-out contests one expects from current teen fare . ,1,0,0.6143543629824826
545,"led by griffin's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material . ",1,0,0.6164736899652524
546,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth . ,1,0,0.5760757418818584
547,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills . ",1,0,0.6929233338614018
549,"possession is elizabeth barrett browning meets nancy drew , and it's directed by . . . neil labute . hmm . ",1,0,0.453705617736782
550,an uneven but intriguing drama that is part homage and part remake of the italian masterpiece . ,1,0,0.621761705461189
551,windtalkers celebrates the human spirit and packs an emotional wallop . ,1,0,0.6873995975342213
552,"having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version . ",1,0,0.688353247439102
554,"for all its failed connections , divine secrets of the ya-ya sisterhood is nurturing , in a gauzy , dithering way . ",1,0,0.691718866212548
556,compellingly watchable . ,1,0,0.679100854354129
557,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers . ,1,0,0.5881276099188079
559,you don't have to be an especially tough grader to give a charitable b-minus to the emperor's club . ,1,0,0.5985368198640717
561,"divine secrets of the ya-ya sisterhood may not be exactly divine , but it's definitely -- defiantly -- ya ya , what with all of those terrific songs and spirited performances . ",1,0,0.651172091927866
562,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",1,0,0.5267597551760486
