index,text,score,fold
1402,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . ",1,0
1409,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",1,0
1410,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,1,0
1412,"if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite . ",1,0
1415,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ",1,0
1417,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it's virtually its own hollywood remake . ,1,0
1418,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",1,0
1419,"a muckraking job , the cinematic equivalent of a legal indictment , and a fairly effective one at that . ",1,0
1423,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton's directing debut is a creepy slice of gothic rural americana . ",1,0
1432,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",1,0
1438,"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",1,0
1440,one from the heart . ,1,0
1446,it's great escapist fun that recreates a place and time that will never happen again . ,1,0
1459,"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system . ",1,0
1466,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ",1,0
1469,"the draw [for "" big bad love "" ] is a solid performance by arliss howard . ",1,0
1472,cool ? this movie is a snow emergency . ,1,0
1476,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,0
1478,a solid examination of the male midlife crisis . ,1,0
1482,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,1,0
1485,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1,0
1494,"it's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",1,0
1495,"if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is . ",1,0
1496,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",1,0
1508,an exquisitely crafted and acted tale . ,1,0
1510,jones . . . does offer a brutal form of charisma . ,1,0
1514,blanchett's performance confirms her power once again . ,1,0
1515, . . . a magnificent drama well worth tracking down . ,1,0
1517,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,1,0
1519,"smart , provocative and blisteringly funny . ",1,0
1525,"it's a scattershot affair , but when it hits its mark it's brilliant . ",1,0
1529,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,1,0
1530,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",1,0
1537,this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams . ,1,0
1542,delightfully rendered,1,0
1546,the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses . ,1,0
1559,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",1,0
1579,"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share . ",1,0
1581,it's a glorious spectacle like those d . w . griffith made in the early days of silent film . ,1,0
1582,this comic gem is as delightful as it is derivative . ,1,0
1584,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits . ",1,0
1585,"with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it's enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective . ",1,0
1588,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '",1,0
1590,watching these eccentrics is both inspiring and pure joy . ,1,0
1591,steven spielberg brings us another masterpiece,1,0
1594,allen shows he can outgag any of those young whippersnappers making moving pictures today . ,1,0
1595,"a good film with a solid pedigree both in front of and , more specifically , behind the camera . ",1,0
1598,a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed . ,1,0
1604,"huppert's show to steal and she makes a meal of it , channeling kathy baker's creepy turn as the repressed mother on boston public just as much as 8 women's augustine . ",1,0
1612,"the film brilliantly shines on all the characters , as the direction is intelligently accomplished . ",1,0
1619,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,1,0
1620,"old people will love this movie , and i mean that in the nicest possible way : last orders will touch the heart of anyone old enough to have earned a 50-year friendship . ",1,0
1621,meyjes' provocative film might be called an example of the haphazardness of evil . ,1,0
